     llat       llon      rlat       rlon
30.111161 -92.900257 30.087613 -92.890549
30.111166 -92.900281 30.087612 -92.890539
30.111169 -92.900315 30.087610 -92.890517
30.111173 -92.900345 30.087607 -92.890489
30.111182 -92.900375 30.087606 -92.890478
30.111197 -92.900396 30.087601 -92.890460
30.111208 -92.900416 30.087595 -92.890444
30.111218 -92.900442 30.087586 -92.890428
30.111223 -92.900466 30.087580 -92.890416
30.111233 -92.900487 30.087570 -92.890403
30.111244 -92.900508 30.087562 -92.890397
30.111251 -92.900523 30.087550 -92.890387
30.111256 -92.900548 30.087540 -92.890377
30.111257 -92.900568 30.087528 -92.890364
30.111264 -92.900583 30.087521 -92.890352
30.111277 -92.900619 30.087511 -92.890346
30.111287 -92.900645 30.087501 -92.890336
30.111290 -92.900655 30.087489 -92.890326
30.111298 -92.900690 30.087471 -92.890314
30.111302 -92.900721 30.087452 -92.890296
30.111312 -92.900776 30.087445 -92.890287
30.111317 -92.900826 30.087435 -92.890281
30.111320 -92.900866 30.087428 -92.890273
30.111310 -92.900914 30.087414 -92.890259
30.111313 -92.900924 30.087403 -92.890243
30.111310 -92.900944 30.087398 -92.890228
30.111309 -92.900973 30.087392 -92.890217
30.111303 -92.901002 30.087387 -92.890199
30.111299 -92.901026 30.087387 -92.890186
30.111299 -92.901051 30.087385 -92.890169
30.111297 -92.901090 30.087385 -92.890156
30.111288 -92.901134 30.087388 -92.890137
30.111282 -92.901167 30.087391 -92.890125
30.111275 -92.901201 30.087393 -92.890116
30.111265 -92.901229 30.087385 -92.890101
30.111254 -92.901262 30.087376 -92.890092
30.111237 -92.901299 30.087360 -92.890085
30.111232 -92.901323 30.087347 -92.890082
30.111222 -92.901346 30.087334 -92.890081
30.111216 -92.901380 30.087325 -92.890082
30.111215 -92.901385 30.087311 -92.890085
30.111210 -92.901409 30.087294 -92.890088
30.111211 -92.901434 30.087279 -92.890084
30.111210 -92.901464 30.087266 -92.890080
30.111203 -92.901502 30.087257 -92.890075
30.111199 -92.901546 30.087245 -92.890069
30.111193 -92.901580 30.087231 -92.890059
30.111186 -92.901614 30.087224 -92.890054
30.111180 -92.901647 30.087210 -92.890044
30.111174 -92.901676 30.087203 -92.890042
30.111164 -92.901729 30.087191 -92.890033
30.111163 -92.901759 30.087182 -92.890028
30.111152 -92.901817 30.087166 -92.890018
30.111148 -92.901841 30.087164 -92.890017
30.111137 -92.901894 30.087146 -92.890013
30.111129 -92.901937 30.087132 -92.890009
30.111126 -92.901952 30.087110 -92.890013
30.111119 -92.901990 30.087097 -92.890016
30.111113 -92.902019 30.087094 -92.890018
30.111106 -92.902058 30.087076 -92.890020
30.111105 -92.902063 30.087060 -92.890025
30.111098 -92.902101 30.087045 -92.890025
30.111092 -92.902130 30.087018 -92.889995
30.111079 -92.902172 30.087007 -92.889978
30.111070 -92.902195 30.086996 -92.889964
30.111068 -92.902205 30.086990 -92.889959
30.111053 -92.902232 30.086972 -92.889947
30.111049 -92.902251 30.086959 -92.889944
30.111034 -92.902277 30.086951 -92.889935
30.111019 -92.902304 30.086942 -92.889929
30.110998 -92.902334 30.086920 -92.889920
30.110977 -92.902364 30.086908 -92.889914
30.110962 -92.902390 30.086900 -92.889905
30.110948 -92.902412 30.086882 -92.889893
30.110929 -92.902437 30.086876 -92.889888
30.110911 -92.902453 30.086856 -92.889873
30.110890 -92.902482 30.086841 -92.889866
30.110878 -92.902494 30.086825 -92.889865
30.110869 -92.902517 30.086814 -92.889870
30.110862 -92.902525 30.086797 -92.889876
30.110844 -92.902545 30.086776 -92.889881
30.110823 -92.902575 30.086762 -92.889885
30.110810 -92.902591 30.086745 -92.889891
30.110790 -92.902621 30.086732 -92.889895
30.110782 -92.902639 30.086715 -92.889898
30.110758 -92.902662 30.086696 -92.889896
30.110739 -92.902682 30.086678 -92.889892
30.110733 -92.902690 30.086669 -92.889890
30.110714 -92.902715 30.086654 -92.889886
30.110700 -92.902736 30.086637 -92.889881
30.110676 -92.902759 30.086622 -92.889874
30.110656 -92.902788 30.086608 -92.889868
30.110643 -92.902809 30.086592 -92.889857
30.110624 -92.902829 30.086584 -92.889851
30.110602 -92.902847 30.086570 -92.889844
30.110574 -92.902869 30.086554 -92.889834
30.110562 -92.902880 30.086538 -92.889823
30.110555 -92.902893 30.086521 -92.889819
30.110536 -92.902917 30.086506 -92.889822
30.110520 -92.902952 30.086496 -92.889823
30.110511 -92.902974 30.086482 -92.889833
30.110496 -92.902999 30.086470 -92.889836
30.110476 -92.903032 30.086457 -92.889843
30.110469 -92.903045 30.086440 -92.889852
30.110449 -92.903074 30.086421 -92.889858
30.110436 -92.903094 30.086411 -92.889865
30.110421 -92.903119 30.086401 -92.889872
30.110412 -92.903141 30.086388 -92.889879
30.110403 -92.903168 30.086378 -92.889886
30.110398 -92.903191 30.086365 -92.889893
30.110393 -92.903219 30.086353 -92.889906
30.110395 -92.903255 30.086343 -92.889917
30.110395 -92.903279 30.086330 -92.889923
30.110399 -92.903310 30.086317 -92.889930
30.110410 -92.903349 30.086306 -92.889927
30.110411 -92.903369 30.086293 -92.889923
30.110417 -92.903386 30.086280 -92.889919
30.110422 -92.903412 30.086271 -92.889907
30.110429 -92.903425 30.086266 -92.889893
30.110442 -92.903454 30.086260 -92.889878
30.110452 -92.903478 30.086248 -92.889872
30.110466 -92.903502 30.086237 -92.889869
30.110484 -92.903538 30.086222 -92.889875
30.110498 -92.903563 30.086210 -92.889881
30.110509 -92.903582 30.086195 -92.889887
30.110529 -92.903604 30.086183 -92.889893
30.110548 -92.903631 30.086168 -92.889899
30.110560 -92.903645 30.086156 -92.889905
30.110589 -92.903671 30.086144 -92.889912
30.110618 -92.903696 30.086131 -92.889908
30.110667 -92.903725 30.086123 -92.889906
30.110678 -92.903729 30.086111 -92.889902
30.110698 -92.903736 30.086109 -92.889899
30.110722 -92.903745 30.086095 -92.889889
30.110745 -92.903753 30.086086 -92.889880
30.110773 -92.903763 30.086069 -92.889859
30.110789 -92.903769 30.086058 -92.889850
30.110804 -92.903779 30.086053 -92.889839
30.110819 -92.903789 30.086046 -92.889831
30.110847 -92.903800 30.086026 -92.889798
30.110873 -92.903799 30.086015 -92.889780
30.110886 -92.903799 30.086002 -92.889772
30.110908 -92.903798 30.085985 -92.889763
30.110929 -92.903801 30.085973 -92.889751
30.110934 -92.903797 30.085962 -92.889737
30.110964 -92.903799 30.085957 -92.889724
30.110995 -92.903796 30.085950 -92.889703
30.111017 -92.903794 30.085939 -92.889688
30.111041 -92.903788 30.085934 -92.889676
30.111071 -92.903789 30.085927 -92.889659
30.111092 -92.903796 30.085922 -92.889646
30.111119 -92.903796 30.085911 -92.889632
30.111141 -92.903794 30.085900 -92.889617
30.111146 -92.903796 30.085892 -92.889604
30.111163 -92.903797 30.085883 -92.889594
30.111194 -92.903803 30.085873 -92.889576
30.111212 -92.903800 30.085859 -92.889557
30.111221 -92.903803 30.085846 -92.889535
30.111248 -92.903803 30.085837 -92.889514
30.111266 -92.903804 30.085829 -92.889501
30.111280 -92.903804 30.085823 -92.889481
30.111303 -92.903803 30.085816 -92.889465
30.111340 -92.903801 30.085806 -92.889448
30.111373 -92.903797 30.085793 -92.889426
30.111381 -92.903800 30.085789 -92.889411
30.111413 -92.903806 30.085787 -92.889392
30.111436 -92.903805 30.085780 -92.889375
30.111465 -92.903800 30.085773 -92.889359
30.111489 -92.903798 30.085772 -92.889345
30.111521 -92.903804 30.085773 -92.889324
30.111539 -92.903806 30.085777 -92.889307
30.111577 -92.903808 30.085773 -92.889291
30.111586 -92.903812 30.085774 -92.889273
30.111619 -92.903813 30.085768 -92.889254
30.111647 -92.903817 30.085766 -92.889247
30.111677 -92.903813 30.085554 -92.888988
30.111681 -92.903814 30.085533 -92.888953
30.111719 -92.903817 30.085523 -92.888941
30.111739 -92.903814 30.085510 -92.888917
30.111767 -92.903823 30.085501 -92.888902
30.111800 -92.903829 30.085489 -92.888886
30.111832 -92.903840 30.085479 -92.888874
30.111860 -92.903850 30.085467 -92.888858
30.111883 -92.903858 30.085450 -92.888841
30.111902 -92.903864 30.085438 -92.888822
30.111930 -92.903874 30.085426 -92.888810
30.111958 -92.903883 30.085422 -92.888803
30.111987 -92.903893 30.085404 -92.888789
30.112021 -92.903937 30.085395 -92.888788
30.112020 -92.903966 30.085381 -92.888785
30.112021 -92.903985 30.085369 -92.888786
30.112017 -92.904004 30.085352 -92.888786
30.112013 -92.904027 30.085339 -92.888790
30.112005 -92.904045 30.085327 -92.888794
30.111988 -92.904060 30.085310 -92.888794
30.111966 -92.904074 30.085294 -92.888788
30.111951 -92.904080 30.085281 -92.888782
30.111927 -92.904088 30.085263 -92.888769
30.111911 -92.904098 30.085249 -92.888756
30.111891 -92.904107 30.085237 -92.888747
30.111877 -92.904128 30.085235 -92.888744
30.111856 -92.904146 30.085225 -92.888739
30.111848 -92.904164 30.085210 -92.888730
30.111834 -92.904184 30.085199 -92.888728
30.111817 -92.904204 30.085187 -92.888719
30.111815 -92.904213 30.085169 -92.888715
30.111794 -92.904226 30.085145 -92.888711
30.111783 -92.904238 30.085132 -92.888709
30.111760 -92.904265 30.085108 -92.888704
30.111739 -92.904279 30.085081 -92.888705
30.111727 -92.904294 30.085069 -92.888712
30.111709 -92.904318 30.085057 -92.888720
30.111697 -92.904334 30.085037 -92.888716
30.111685 -92.904350 30.085025 -92.888707
30.111674 -92.904381 30.085017 -92.888696
30.111661 -92.904401 30.085008 -92.888689
30.111654 -92.904418 30.084997 -92.888680
30.111641 -92.904438 30.084988 -92.888675
30.111636 -92.904461 30.084973 -92.888673
30.111623 -92.904481 30.084964 -92.888680
30.111617 -92.904489 30.084949 -92.888690
30.111609 -92.904510 30.084941 -92.888701
30.111599 -92.904536 30.084932 -92.888708
30.111590 -92.904562 30.084922 -92.888706
30.111576 -92.904587 30.084912 -92.888707
30.111573 -92.904605 30.084904 -92.888709
30.111568 -92.904628 30.084853 -92.888694
30.111563 -92.904655 30.084836 -92.888697
30.111561 -92.904669 30.084822 -92.888701
30.111554 -92.904701 30.084801 -92.888711
30.111551 -92.904719 30.084787 -92.888718
30.111540 -92.904754 30.084772 -92.888725
30.111530 -92.904780 30.084758 -92.888733
30.111524 -92.904812 30.084747 -92.888741
30.111520 -92.904834 30.084730 -92.888744
30.111521 -92.904854 30.084716 -92.888751
30.111518 -92.904867 30.084703 -92.888752
30.111522 -92.904893 30.084694 -92.888753
30.111519 -92.904911 30.084675 -92.888753
30.111518 -92.904935 30.084659 -92.888756
30.111522 -92.904961 30.084638 -92.888755
30.111521 -92.905019 30.084619 -92.888754
30.111517 -92.905041 30.084606 -92.888758
30.111516 -92.905068 30.084590 -92.888761
30.111514 -92.905100 30.084577 -92.888768
30.111516 -92.905132 30.084569 -92.888777
30.111517 -92.905146 30.084559 -92.888781
30.111515 -92.905159 30.084543 -92.888787
30.111516 -92.905177 30.084523 -92.888793
30.111516 -92.905196 30.084514 -92.888798
30.111518 -92.905228 30.084500 -92.888805
30.111518 -92.905251 30.084483 -92.888814
30.111522 -92.905275 30.084474 -92.888818
30.111523 -92.905289 30.084459 -92.888818
30.111521 -92.905325 30.084446 -92.888822
30.111522 -92.905339 30.084435 -92.888823
30.111522 -92.905361 30.084422 -92.888829
30.111525 -92.905390 30.084406 -92.888832
30.111529 -92.905413 30.084393 -92.888839
30.111528 -92.905441 30.084385 -92.888850
30.111531 -92.905469 30.084377 -92.888862
30.111533 -92.905479 30.084367 -92.888872
30.111537 -92.905503 30.084356 -92.888880
30.111535 -92.905535 30.084344 -92.888886
30.111538 -92.905563 30.084325 -92.888895
30.111543 -92.905601 30.084311 -92.888894
30.111549 -92.905639 30.084294 -92.888893
30.111559 -92.905674 30.084277 -92.888893
30.111564 -92.905694 30.084264 -92.888892
30.111575 -92.905725 30.084250 -92.888892
30.111579 -92.905744 30.084241 -92.888893
30.111587 -92.905770 30.084224 -92.888895
30.111595 -92.905795 30.084212 -92.888902
30.111595 -92.905818 30.084205 -92.888907
30.111599 -92.905843 30.084190 -92.888912
30.111602 -92.905871 30.084170 -92.888920
30.111608 -92.905906 30.084155 -92.888929
30.111613 -92.905926 30.084130 -92.888941
30.111624 -92.905961 30.084118 -92.888951
30.111628 -92.905986 30.084103 -92.888957
30.111640 -92.906013 30.084092 -92.888960
30.111659 -92.906046 30.084079 -92.888956
30.111697 -92.906099 30.084069 -92.888954
30.111720 -92.906139 30.084057 -92.888950
30.111751 -92.906209 30.084044 -92.888947
30.111755 -92.906234 30.084032 -92.888944
30.111760 -92.906254 30.084019 -92.888943
30.111770 -92.906272 30.084006 -92.888946
30.111780 -92.906289 30.083995 -92.888949
30.111790 -92.906306 30.083984 -92.888952
30.111805 -92.906325 30.083959 -92.888928
30.111818 -92.906348 30.083949 -92.888919
30.111847 -92.906385 30.083941 -92.888913
30.111866 -92.906425 30.083927 -92.888906
30.111905 -92.906484 30.083913 -92.888902
30.111923 -92.906533 30.083899 -92.888898
30.111940 -92.906563 30.083892 -92.888890
30.111953 -92.906591 30.083883 -92.888877
30.111969 -92.906630 30.083883 -92.888860
30.111985 -92.906665 30.083883 -92.888844
30.112000 -92.906709 30.083878 -92.888829
30.112020 -92.906749 30.083872 -92.888814
30.112039 -92.906795 30.083868 -92.888806
30.112053 -92.906849 30.083859 -92.888791
30.112062 -92.906896 30.083853 -92.888779
30.112070 -92.906929 30.083847 -92.888764
30.112083 -92.906963 30.083842 -92.888750
30.112093 -92.907006 30.083838 -92.888739
30.112110 -92.907042 30.083838 -92.888722
30.112120 -92.907065 30.083838 -92.888709
30.112135 -92.907090 30.083838 -92.888696
30.112148 -92.907119 30.083836 -92.888679
30.112160 -92.907133 30.083836 -92.888663
30.112175 -92.907154 30.083839 -92.888650
30.112190 -92.907174 30.083842 -92.888634
30.112209 -92.907205 30.083850 -92.888623
30.112225 -92.907246 30.083861 -92.888612
30.112239 -92.907277 30.083872 -92.888605
30.112243 -92.907303 30.083887 -92.888588
30.112253 -92.907332 30.083898 -92.888574
30.112266 -92.907362 30.083908 -92.888567
30.112276 -92.907386 30.083921 -92.888550
30.112287 -92.907410 30.083937 -92.888543
30.112297 -92.907434 30.083944 -92.888538
30.112307 -92.907458 30.083960 -92.888531
30.112315 -92.907492 30.083975 -92.888531
30.112321 -92.907515 30.083987 -92.888527
30.112334 -92.907550 30.084007 -92.888518
30.112331 -92.907590 30.084018 -92.888510
30.112344 -92.907631 30.084029 -92.888502
30.112351 -92.907670 30.084040 -92.888491
30.112353 -92.907686 30.084044 -92.888489
30.112362 -92.907715 30.084059 -92.888472
30.112366 -92.907748 30.084078 -92.888452
30.112369 -92.907759 30.084090 -92.888454
30.112378 -92.907793 30.084111 -92.888455
30.112381 -92.907826 30.084128 -92.888451
30.112392 -92.907851 30.084149 -92.888452
30.112391 -92.907855 30.084159 -92.888451
30.112426 -92.907891 30.084175 -92.888450
30.112439 -92.907910 30.084184 -92.888449
30.112456 -92.907931 30.084194 -92.888447
30.112465 -92.907949 30.084206 -92.888450
30.112474 -92.907971 30.084218 -92.888452
30.112478 -92.907996 30.084232 -92.888462
30.112481 -92.908021 30.084249 -92.888475
30.112491 -92.908039 30.084257 -92.888484
30.112497 -92.908051 30.084262 -92.888505
30.112521 -92.908084 30.084261 -92.888523
30.112537 -92.908110 30.084252 -92.888535
30.112545 -92.908118 30.084247 -92.888547
30.112568 -92.908132 30.084240 -92.888563
30.112600 -92.908144 30.084237 -92.888580
30.112625 -92.908154 30.084233 -92.888596
30.112653 -92.908165 30.084229 -92.888616
30.112670 -92.908171 30.084226 -92.888630
30.112687 -92.908173 30.084236 -92.888646
30.112714 -92.908169 30.084245 -92.888651
30.112730 -92.908156 30.084262 -92.888658
30.112749 -92.908149 30.084275 -92.888661
30.112769 -92.908141 30.084294 -92.888665
30.112781 -92.908146 30.084314 -92.888663
30.112818 -92.908165 30.084329 -92.888655
30.112825 -92.908173 30.084343 -92.888648
30.112848 -92.908196 30.084351 -92.888643
30.112884 -92.908245 30.084367 -92.888629
30.112901 -92.908276 30.084375 -92.888606
30.112915 -92.908297 30.084376 -92.888585
30.112931 -92.908312 30.084378 -92.888575
30.112944 -92.908317 30.084378 -92.888560
30.112963 -92.908335 30.084378 -92.888546
30.112980 -92.908347 30.084380 -92.888533
30.112992 -92.908356 30.084387 -92.888516
30.113011 -92.908374 30.084391 -92.888499
30.113035 -92.908398 30.084392 -92.888493
30.113050 -92.908414 30.084398 -92.888466
30.113076 -92.908429 30.084405 -92.888446
30.113088 -92.908439 30.084414 -92.888434
30.113114 -92.908450 30.084427 -92.888418
30.113137 -92.908454 30.084437 -92.888406
30.113152 -92.908450 30.084445 -92.888397
30.113170 -92.908432 30.084455 -92.888381
30.113182 -92.908416 30.084462 -92.888368
30.113191 -92.908395 30.084468 -92.888352
30.113195 -92.908376 30.084468 -92.888337
30.113200 -92.908352 30.084467 -92.888323
30.113208 -92.908335 30.084463 -92.888312
30.113221 -92.908315 30.084459 -92.888301
30.113238 -92.908301 30.084460 -92.888276
30.113254 -92.908292 30.084462 -92.888266
30.113278 -92.908292 30.084467 -92.888246
30.113293 -92.908292 30.084470 -92.888229
30.113317 -92.908291 30.084471 -92.888226
30.113344 -92.908301 30.084484 -92.888196
30.113359 -92.908302 30.084493 -92.888183
30.113386 -92.908312 30.084503 -92.888167
30.113413 -92.908323 30.084516 -92.888155
30.113434 -92.908320 30.084531 -92.888147
30.113454 -92.908317 30.084543 -92.888138
30.113469 -92.908318 30.084563 -92.888123
30.113491 -92.908306 30.084588 -92.888102
30.113502 -92.908300 30.084597 -92.888092
30.113522 -92.908297 30.084607 -92.888076
30.113557 -92.908299 30.084617 -92.888063
30.113586 -92.908305 30.084623 -92.888050
30.113600 -92.908310 30.084630 -92.888033
30.113619 -92.908317 30.084638 -92.888013
30.113633 -92.908323 30.084638 -92.887995
30.113659 -92.908343 30.084640 -92.887985
30.113682 -92.908357 30.084637 -92.887963
30.113701 -92.908364 30.084641 -92.887946
30.113722 -92.908361 30.084650 -92.887937
30.113749 -92.908356 30.084659 -92.887927
30.113771 -92.908348 30.084679 -92.887912
30.113796 -92.908352 30.084696 -92.887899
30.113817 -92.908350 30.084706 -92.887886
30.113832 -92.908355 30.084702 -92.887871
30.113845 -92.908365 30.084689 -92.887867
30.113872 -92.908391 30.084677 -92.887858
30.113885 -92.908406 30.084660 -92.887857
30.113901 -92.908428 30.084647 -92.887852
30.113931 -92.908466 30.084631 -92.887847
30.113944 -92.908481 30.084614 -92.887842
30.113966 -92.908505 30.084602 -92.887833
30.113977 -92.908531 30.084591 -92.887825
30.113992 -92.908563 30.084583 -92.887814
30.114002 -92.908594 30.084573 -92.887796
30.114018 -92.908621 30.084566 -92.887782
30.114032 -92.908632 30.084559 -92.887767
30.114052 -92.908645 30.084552 -92.887749
30.114077 -92.908655 30.084539 -92.887734
30.114103 -92.908659 30.084526 -92.887716
30.114120 -92.908655 30.084516 -92.887702
30.114147 -92.908655 30.084504 -92.887680
30.114173 -92.908665 30.084494 -92.887666
30.114184 -92.908691 30.084484 -92.887648
30.114202 -92.908714 30.084476 -92.887641
30.114210 -92.908728 30.084465 -92.887630
30.114226 -92.908761 30.084458 -92.887619
30.114253 -92.908793 30.084451 -92.887605
30.114267 -92.908809 30.084451 -92.887591
30.114283 -92.908838 30.084455 -92.887572
30.114289 -92.908867 30.084459 -92.887552
30.114299 -92.908920 30.084463 -92.887532
30.114299 -92.908946 30.084467 -92.887512
30.114308 -92.908974 30.084472 -92.887488
30.114328 -92.909001 30.084473 -92.887485
30.114346 -92.909007 30.084482 -92.887455
30.114365 -92.909013 30.084488 -92.887442
30.114393 -92.909022 30.084498 -92.887423
30.114422 -92.909031 30.084499 -92.887419
30.114446 -92.909038 30.084503 -92.887399
30.114464 -92.909049 30.084511 -92.887376
30.114485 -92.909072 30.084519 -92.887356
30.114492 -92.909089 30.084521 -92.887343
30.114503 -92.909108 30.084518 -92.887326
30.114515 -92.909128 30.084508 -92.887316
30.114531 -92.909149 30.084495 -92.887312
30.114567 -92.909150 30.084482 -92.887298
30.114603 -92.909151 30.084475 -92.887285
30.114639 -92.909152 30.084472 -92.887272
30.114679 -92.909160 30.084466 -92.887255
30.114694 -92.909165 30.084459 -92.887242
30.114724 -92.909175 30.084453 -92.887225
30.114748 -92.909183 30.084449 -92.887215
30.114772 -92.909196 30.084441 -92.887205
30.114794 -92.909219 30.084430 -92.887196
30.114812 -92.909240 30.084419 -92.887189
30.114828 -92.909267 30.084405 -92.887182
30.114840 -92.909286 30.084394 -92.887176
30.114851 -92.909311 30.084387 -92.887166
30.114869 -92.909333 30.084377 -92.887153
30.114891 -92.909356 30.084374 -92.887137
30.114910 -92.909373 30.084370 -92.887127
30.114938 -92.909393 30.084371 -92.887111
30.114964 -92.909402 30.084325 -92.887099
30.114981 -92.909424 30.084311 -92.887097
30.115000 -92.909441 30.084284 -92.887091
30.115013 -92.909461 30.084271 -92.887088
30.115019 -92.909485 30.084259 -92.887075
30.115032 -92.909505 30.084256 -92.887060
30.115046 -92.909516 30.084254 -92.887049
30.115079 -92.909563 30.084254 -92.887034
30.115089 -92.909581 30.084247 -92.887015
30.115104 -92.909601 30.084244 -92.887000
30.115125 -92.909614 30.084235 -92.886977
30.115148 -92.909617 30.084228 -92.886957
30.115176 -92.909617 30.084222 -92.886938
30.115200 -92.909615 30.084215 -92.886923
30.115221 -92.909603 30.084214 -92.886909
30.115244 -92.909585 30.084203 -92.886896
30.115260 -92.909571 30.084190 -92.886890
30.115272 -92.909560 30.084177 -92.886888
30.115290 -92.909541 30.084156 -92.886891
30.115307 -92.909527 30.084145 -92.886899
30.115331 -92.909505 30.084139 -92.886912
30.115354 -92.909483 30.084130 -92.886921
30.115376 -92.909470 30.084117 -92.886919
30.115401 -92.909464 30.084099 -92.886909
30.115412 -92.909457 30.084085 -92.886899
30.115444 -92.909443 30.084070 -92.886893
30.115463 -92.909444 30.084054 -92.886890
30.115474 -92.909442 30.084041 -92.886887
30.115497 -92.909450 30.084024 -92.886891
30.115530 -92.909456 30.084011 -92.886892
30.115562 -92.909467 30.083996 -92.886889
30.115587 -92.909470 30.083974 -92.886885
30.115612 -92.909463 30.083962 -92.886880
30.115633 -92.909459 30.083953 -92.886878
30.115649 -92.909454 30.083944 -92.886876
30.115672 -92.909436 30.083918 -92.886878
30.115680 -92.909424 30.083902 -92.886882
30.115708 -92.909407 30.083885 -92.886886
30.115721 -92.909396 30.083866 -92.886886
30.115750 -92.909375 30.083855 -92.886880
30.115756 -92.909371 30.083842 -92.886871
30.115770 -92.909350 30.083832 -92.886859
30.115788 -92.909340 30.083818 -92.886850
30.115802 -92.909319 30.083804 -92.886844
30.115816 -92.909298 30.083790 -92.886841
30.115843 -92.909265 30.083773 -92.886848
30.115852 -92.909247 30.083764 -92.886849
30.115865 -92.909231 30.083750 -92.886857
30.115870 -92.909206 30.083734 -92.886864
30.115878 -92.909188 30.083718 -92.886871
30.115883 -92.909164 30.083703 -92.886871
30.115888 -92.909135 30.083691 -92.886869
30.115890 -92.909125 30.083681 -92.886860
30.115897 -92.909091 30.083666 -92.886848
30.115890 -92.909048 30.083653 -92.886842
30.115893 -92.909033 30.083641 -92.886843
30.115888 -92.909006 30.083631 -92.886848
30.115882 -92.908984 30.083618 -92.886855
30.115878 -92.908952 30.083606 -92.886859
30.115872 -92.908929 30.083593 -92.886863
30.115867 -92.908902 30.083574 -92.886873
30.115865 -92.908886 30.083547 -92.886880
30.115862 -92.908845 30.083530 -92.886883
30.115868 -92.908790 30.083515 -92.886887
30.115870 -92.908750 30.083502 -92.886881
30.115865 -92.908723 30.083492 -92.886876
30.115861 -92.908692 30.083479 -92.886883
30.115854 -92.908675 30.083469 -92.886894
30.115850 -92.908643 30.083456 -92.886904
30.115850 -92.908618 30.083444 -92.886908
30.115855 -92.908594 30.083435 -92.886909
30.115857 -92.908584 30.083419 -92.886906
30.115868 -92.908551 30.083410 -92.886901
30.115877 -92.908529 30.083400 -92.886892
30.115882 -92.908504 30.083390 -92.886890
30.115888 -92.908475 30.083380 -92.886888
30.115897 -92.908427 30.083368 -92.886892
30.115904 -92.908389 30.083355 -92.886893
30.115911 -92.908355 30.083341 -92.886896
30.115915 -92.908305 30.083327 -92.886896
30.115916 -92.908275 30.083322 -92.886898
30.115919 -92.908235 30.083308 -92.886899
30.115917 -92.908215 30.083298 -92.886900
30.115916 -92.908195 30.083283 -92.886906
30.115922 -92.908166 30.083269 -92.886912
30.115928 -92.908132 30.083261 -92.886914
30.115939 -92.908104 30.083248 -92.886911
30.115949 -92.908076 30.083233 -92.886911
30.115962 -92.908059 30.083223 -92.886909
30.115983 -92.908028 30.083212 -92.886910
30.116001 -92.908017 30.083202 -92.886911
30.116021 -92.907991 30.083197 -92.886910
30.116035 -92.907969 30.083179 -92.886921
30.116044 -92.907951 30.083164 -92.886933
30.116058 -92.907929 30.083155 -92.886941
30.116070 -92.907896 30.083145 -92.886951
30.116077 -92.907882 30.083137 -92.886967
30.116089 -92.907849 30.083132 -92.886978
30.116104 -92.907822 30.083077 -92.886995
30.116119 -92.907800 30.083051 -92.886989
30.116139 -92.907774 30.083036 -92.886985
30.116158 -92.907757 30.083022 -92.886997
30.116171 -92.907740 30.083008 -92.887009
30.116184 -92.907727 30.082970 -92.887028
30.116209 -92.907707 30.082960 -92.887046
30.116232 -92.907691 30.082950 -92.887057
30.116251 -92.907674 30.082941 -92.887069
30.116272 -92.907648 30.082925 -92.887064
30.116298 -92.907617 30.082908 -92.887059
30.116303 -92.907593 30.082895 -92.887057
30.116307 -92.907573 30.082878 -92.887058
30.116311 -92.907553 30.082864 -92.887062
30.116310 -92.907528 30.082852 -92.887070
30.116317 -92.907494 30.082843 -92.887081
30.116331 -92.907476 30.082833 -92.887093
30.116350 -92.907459 30.082818 -92.887103
30.116363 -92.907446 30.082804 -92.887107
30.116386 -92.907435 30.082788 -92.887107
30.116409 -92.907423 30.082768 -92.887110
30.116440 -92.907429 30.082754 -92.887114
30.116460 -92.907432 30.082740 -92.887118
30.116485 -92.907442 30.082726 -92.887122
30.116512 -92.907441 30.082711 -92.887132
30.116534 -92.907435 30.082696 -92.887142
30.116553 -92.907423 30.082682 -92.887146
30.116559 -92.907419 30.082671 -92.887148
30.116607 -92.907419 30.082654 -92.887154
30.116637 -92.907405 30.082635 -92.887157
30.116676 -92.907388 30.082620 -92.887166
30.116700 -92.907378 30.082602 -92.887178
30.116720 -92.907367 30.082594 -92.887184
30.116754 -92.907353 30.082583 -92.887201
30.116776 -92.907357 30.082575 -92.887207
30.116793 -92.907359 30.082559 -92.887223
30.116815 -92.907368 30.082541 -92.887234
30.116827 -92.907374 30.082527 -92.887244
30.116849 -92.907378 30.082510 -92.887265
30.116870 -92.907386 30.082501 -92.887277
30.116887 -92.907393 30.082484 -92.887298
30.116912 -92.907407 30.082472 -92.887312
30.116933 -92.907419 30.082457 -92.887322
30.116954 -92.907432 30.082443 -92.887326
30.116961 -92.907443 30.082423 -92.887334
30.116977 -92.907455 30.082412 -92.887336
30.116993 -92.907472 30.082397 -92.887346
30.117012 -92.907494 30.082388 -92.887351
30.117028 -92.907511 30.082372 -92.887357
30.117047 -92.907534 30.082357 -92.887367
30.117069 -92.907542 30.082342 -92.887377
30.117084 -92.907564 30.082330 -92.887385
30.117090 -92.907580 30.082313 -92.887397
30.117104 -92.907606 30.082301 -92.887404
30.117111 -92.907622 30.082286 -92.887414
30.117125 -92.907644 30.082268 -92.887426
30.117137 -92.907660 30.082254 -92.887436
30.117153 -92.907678 30.082239 -92.887446
30.117164 -92.907694 30.082224 -92.887455
30.117180 -92.907712 30.082212 -92.887463
30.117200 -92.907730 30.082195 -92.887469
30.117229 -92.907735 30.082180 -92.887469
