llat,llon,rlat,rlon
30.03883734518925,-92.87534414629711,30.04053733872035,-92.87123955160811
30.03881244356839,-92.87536967192102,30.04053504267699,-92.8712447051843
30.03880181974744,-92.87539462596173,30.04051024339668,-92.87126122203962
30.03880783507951,-92.87543534455443,30.04049129111078,-92.87129072098394
30.03882688858921,-92.87546745633797,30.04048444434572,-92.87130612891978
30.0388388323652,-92.87549982965716,30.04047598074337,-92.87133830967416
30.03885078366819,-92.87553222237017,30.04047784853448,-92.8713733773501
30.03885801061283,-92.87558114494641,30.04047619509743,-92.87139023123115
30.03885571176503,-92.87561397017078,30.04048034684095,-92.87142029547235
30.03885339051366,-92.87564679590271,30.04050081417496,-92.87146664579265
30.0388522871918,-92.87568771081958,30.04051197480809,-92.8714814010916
30.038841740688,-92.87576146429303,30.04054354331254,-92.87149031124387
30.03883943167466,-92.87579415526088,30.04056441722591,-92.87149644272962
30.03883001259515,-92.87582694978526,30.04058480067621,-92.8715029317143
30.03881230402084,-92.87585169236287,30.0406067398387,-92.87152094860174
30.03880171650168,-92.87587628149102,30.04063257025626,-92.87155783271436
30.03877818379654,-92.87590914961984,30.04063945360937,-92.87158342641612
30.03876763602906,-92.875933658281,30.04064474419399,-92.87162645999848
30.03875710175636,-92.87595813683194,30.04064769949106,-92.87167495111561
30.03874777614427,-92.87599067950518,30.04064446325879,-92.87170984544781
30.03875495239261,-92.87603924666109,30.04064195926678,-92.87175702424594
30.03875268244373,-92.87607167279145,30.04064107412789,-92.87178678938245
30.03875041418912,-92.87610407923115,30.04063189224322,-92.87180786023107
30.03874814721532,-92.87613646551614,30.04061806304679,-92.87183949652619
30.03872357954797,-92.87616080817351,30.04058852985231,-92.87187838682692
30.03870370343571,-92.8761689389296,30.04055604915991,-92.87191017958678
30.03866165947307,-92.87616898019635,30.04052831379913,-92.87193134654115
30.03863608000971,-92.87618505441867,30.04051063779463,-92.87194367201023
30.03861872049385,-92.87620914637105,30.04049360290508,-92.87196826492504
30.03860376783066,-92.87624926156113,30.0404865658248,-92.87198407001382
30.0386015595269,-92.87628135763906,30.04048012839736,-92.87201219391999
30.03860057470537,-92.87632158672339,30.04048072861551,-92.87202452537724
30.03860654567143,-92.87636187617257,30.04049345471634,-92.87206510111723
30.0386124727836,-92.87640199937266,30.04049949652757,-92.87207927684474
30.03861026455924,-92.87643403566543,30.04050624932213,-92.87210588514525
30.03857876323958,-92.87646936273867,30.04049760879794,-92.87213947371744
30.03853437443314,-92.87654634222416,30.04047523052061,-92.87216222076978
30.03850837596299,-92.87658527336511,30.04044524004826,-92.87218833636211
30.03849793426492,-92.8766218400802,30.04041766379783,-92.87220910228888
30.03847976763208,-92.87665947877588,30.04038550797202,-92.87224034198424
30.03846163600064,-92.87669704425215,30.04037080349655,-92.87225955200316
